COD_APE;DATA_INS;RESIDENZIALE;NON_RESIDENZIALE;COMUNE_CATASTALE;SEZIONE;FOGLIO;PARTICELLA;SUBALTERNO;PROPRIETA_PUBBLICA;USO_PUBBLICO;CLASSIFICAZIONE_DPR;INTERO_EDIFICIO;UNITA_IMMOBILIARE;GRUPPO_UNITA_IMMOBILIARI;NUMERO_UNITA_IMMOBILIARI;NUOVA_COSTRUZIONE;PASSAGGIO_PROPRIETA;LOCAZIONE;RISTRUTTURAZIONE_IMPORTANTE;RIQUALIFICAZIONE_ENERGETICA;OGGETTO_ALTRO;OGGETTO_ALTRO_TXT;REGIONE;COMUNE;INDIRIZZO;PIANO;INTERNO;lat;lng;location;ZONA_CLIMATICA;ANNO_COSTRUZIONE;SUPERF_UTILE_RISCALDATA;SUPERF_UTILE_RAFFRESCATA;VOLUME_LORDO_RISCALDATO;VOLUME_LORDO_RAFFRESCATO;CLIMATIZZAZIONE_INVERNALE;CLIMATIZZAZIONE_ESTIVA;VENTILAZIONE_MECCANICA;PROD_ACQUA_CALDA_SANITARIA;ILLUMINAZIONE;TRASPORTO_PERSONE_COSE;PI;PE;EDIFICIO_ENERGIA_QUASI_ZERO;CLASSE_ENERGETICA;EP_GL_NREN;Y;Z;EP_GL_REN;EMISSIONI_CO2;CONSUMI_ENERGIA_ELETTRICA;CONSUMI_GAS_NATURALE;CONSUMI_GPL;CONSUMI_CARBONE;CONSUMI_GASOLIO;CONSUMI_BIOMASSE_SOLIDE;CONSUMI_BIOMASSE_LIQUIDE;CONSUMI_BIOMASSE_GASSOSE;CONSUMI_SOLARE_FOTOVOLTAICO;CONSUMI_SOLARE_TERMICO;CONSUMI_EOLICO;CONSUMI_TELERISCALDAMENTO;CONSUMI_TELERAFFRESCAMENTO;CONSUMI_ALTRO;RIQ_CLASSE_RAGG;RIQ_EP_GL_NREN_RAGG;DS_CODICE_INTERVENTO_1;DS_TIPO_INTERVENTO_1;FL_COMPORTA_RISTRUT_1;NM_TEMPO_RITORNO_INVESTIM_1;DS_CLASSE_RAGGIUNGIBILE_1;NM_EP_GL_NREN_RAGGIUNG_1;DS_CODICE_INTERVENTO_2;DS_TIPO_INTERVENTO_2;FL_COMPORTA_RISTRUT_2;NM_TEMPO_RITORNO_INVESTIM_2;DS_CLASSE_RAGGIUNGIBILE_2;NM_EP_GL_NREN_RAGGIUNG_2;DS_CODICE_INTERVENTO_3;DS_TIPO_INTERVENTO_3;FL_COMPORTA_RISTRUT_3;NM_TEMPO_RITORNO_INVESTIM_3;DS_CLASSE_RAGGIUNGIBILE_3;NM_EP_GL_NREN_RAGGIUNG_3;DS_CODICE_INTERVENTO_4;DS_TIPO_INTERVENTO_4;FL_COMPORTA_RISTRUT_4;NM_TEMPO_RITORNO_INVESTIM_4;DS_CLASSE_RAGGIUNGIBILE_4;NM_EP_GL_NREN_RAGGIUNG_4;DS_CODICE_INTERVENTO_5;DS_TIPO_INTERVENTO_5;FL_COMPORTA_RISTRUT_5;NM_TEMPO_RITORNO_INVESTIM_5;DS_CLASSE_RAGGIUNGIBILE_5;NM_EP_GL_NREN_RAGGIUNG_5;DS_CODICE_INTERVENTO_6;DS_TIPO_INTERVENTO_6;FL_COMPORTA_RISTRUT_6;NM_TEMPO_RITORNO_INVESTIM_6;DS_CLASSE_RAGGIUNGIBILE_6;NM_EP_GL_NREN_RAGGIUNG_6;DS_CODICE_INTERVENTO_7;DS_TIPO_INTERVENTO_7;FL_COMPORTA_RISTRUT_7;NM_TEMPO_RITORNO_INVESTIM_7;DS_CLASSE_RAGGIUNGIBILE_7;NM_EP_GL_NREN_RAGGIUNG_7;ENERGIA_ESPORTATA;VETTORE_ENERGETICO;SUPERFICIE_DISPERDENTE;RAPPORTO_SV;EP_H_ND;A_SOL_EST_A_SUP_UTILE;Y_IE;CI_TIPO_IMPIANTO_1;CI_CODICE_CATASTO_1;CI_VETTORE_ENERGETICO_1;CI_POTENZA_NOMINALE_1;CI_TIPO_IMPIANTO_2;CI_VETTORE_ENERGETICO_2;CI_POTENZA_NOMINALE_2;CI_EFFICIENZA_MEDIA;CI_EPREN;CI_EPNREN;CE_TIPO_IMPIANTO_1;CE_VETTORE_ENERGETICO_1;CE_POTENZA_NOMINALE_1;CE_TIPO_IMPIANTO_2;CE_VETTORE_ENERGETICO_2;CE_POTENZA_NOMINALE_2;CE_EFFICIENZA_MEDIA;CE_EPREN;CE_EPNREN;PA_TIPO_IMPIANTO;PA_VETTORE_ENERGETICO;PA_POTENZA_NOMINALE;PA_EFFICIENZA_MEDIA;PA_EPREN;PA_EPNREN;IC_TIPO_IMPIANTO;IC_VETTORE_ENERGETICO;IC_POTENZA_NOMINALE;IC_EFFICIENZA_MEDIA;IC_EPREN;IC_EPNREN;PFR_TIPO_IMPIANTO_1;PFR_VETTORE_ENERGETICO_1;PFR_POTENZA_NOMINALE_1;PFR_EFFICIENZA_MEDIA_1;PFR_EPREN_1;PFR_EPNREN_1;PFR_TIPO_IMPIANTO_2;PFR_VETTORE_ENERGETICO_2;PFR_POTENZA_NOMINALE_2;PFR_EFFICIENZA_MEDIA_2;PFR_EPREN_2;PFR_EPNREN_2;VM_TIPO_IMPIANTO;VM_ANNO_INSTALLAZIONE;VM_VETTORE_ENERGETICO;VM_POTENZA_NOMINALE;VM_EFFICIENZA_MEDIA;VM_EPREN;VM_EPNREN;ILL_TIPO_IMPIANTO;ILL_VETTORE_ENERGETICO;ILL_POTENZA_NOMINALE;ILL_EFFICIENZA_MEDIA;ILL_EPREN;ILL_EPNREN;TPC_TIPO_IMPIANTO_1;TPC_VETTORE_ENERGETICO_1;TPC_POTENZA_NOMINALE_1;TPC_EFFICIENZA_MEDIA_1;TPC_EPREN_1;TPC_EPNREN_1;TPC_TIPO_IMPIANTO_2;TPC_VETTORE_ENERGETICO_2;TPC_POTENZA_NOMINALE_2;TPC_EFFICIENZA_MEDIA_2;TPC_EPREN_2;TPC_EPNREN_2;SOPRALLUOGO;SW_REQUISITI;SW_SEMPLIFICATO;ENTE_PUBBLICO;TECNICO_ABILITATO;SOCIETA;NOME_DENOMINAZIONE_CERT;TITOLO_CERT;ORDINE_CERT;potential_energyuse_reduction
1514602327719;13/09/2019;True;False;MILANO;;232;358;15;False;False;E.1 (1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;VIALE BRIANZA 10;7;;45.486972593074064;9.214867365552248;(45.48697259307406, 9.214867365552248);E;1946-1960;109.02;0.0;443.4;0.0;True;False;False;True;False;False;red;red;False;G;203.02;C (64,68);;10.76;40.05;2495.22;1654.41;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;A4;0.0;1.0;Fabbricato - involucro opaco;No;1e-08;8.0;115.12;2.0;Fabbricato - involucro trasparente;No;105.6;9.0;165.26;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;1e-08;1.0;0.0;0.0;;267.6;0.6;125.5;0.06;0.29;Generatore a combustione;;Gas naturale;500.0;;;;0.79;0.0;158.38;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;1.2;0.34;10.76;44.63;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Massimo Pullano;Diploma di geometra;Collegio dei geometri;203.02
1514600218017;27/01/2017;True;False;MILANO;;151;152;12;False;False;E.1(1);False;True;False;1;False;False;True;False;False;False;;Lombardia;MILANO;VIA BERRA 10;1;;45.508224750590564;9.248706718591187;(45.508224750590564, 9.248706718591189);E;1800;43.31;0.0;222.2;0.0;True;False;False;True;False;False;red;green;False;G;298.97;B (72,11);;0.36;56.94;33.31;1234.38;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;C;95.91;1.0;Fabbricato - involucro opaco;No;57.2;7.0;118.53;2.0;Fabbricato - involucro trasparente;No;21.2;10.0;279.82;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;52.8;6.0;95.91;0.0;;107.74;0.48;166.9;0.02;0.1;Generatore a combustione;;Gas naturale;24.0;;;;0.6;0.36;277.25;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;24.0;0.84;0.0;21.72;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;TIZIANA CIMNAGHI;Diploma di laurea in architettura;Ordine degli architetti;203.06000000000003
1514602107420;31/07/2020;True;False;MILANO;;105;121;782;False;False;E.1 (1);False;True;False;58;False;False;True;False;False;True;Annuncio commerciale;Lombardia;MILANO;Viale Sarca 77;;;45.50826619929551;9.204287466781537;(45.50826619929551, 9.204287466781537);E;1961-1976;82.23;0.0;325.99;0.0;True;False;False;True;False;False;red;red;False;G;279.59;B (60,12);;0.4;53.25;70.32;2189.63;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;B;76.49;1.0;Fabbricato - involucro opaco;No;5.0;8.0;125.99;2.0;Fabbricato - involucro trasparente;No;13.0;10.0;236.35;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;8.0;5.0;76.49;0.0;;181.5;0.56;170.39;0.04;0.78;Generatore a combustione;VW4DK36563890203;Gas naturale;575.6;;;;0.72;0.4;236.4;;;;;;;0.0;0.0;0.0;Scalda-acqua;Gas naturale;23.4;0.38;0.0;43.18;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Domenico Polimeni;Diploma di laurea in architettura;;203.09999999999997
1514600246417;30/01/2017;True;False;MILANO;;272;185;14;False;False;E.1(1);False;True;False;10;False;False;True;False;False;True;Annuncio commerciale;Lombardia;MILANO;VIA PERGOLESI 9;6-7;;45.483962533508006;9.212015450091512;(45.48396253350801, 9.212015450091513);E;1946-1960;215.0;215.0;1014.0;1014.0;True;True;False;True;False;False;red;green;False;F;303.28;A1 (87,75);;0.08;57.72;36.29;6240.77;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;Si;5.0;5.0;100.15;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;547.48;0.54;216.6;0.01;0.1;Generatore a combustione;;Gas naturale;172.0;;;;0.76;0.08;284.08;Pompa di calore;Energia elettrica;20.0;;;;0.0;0.0;0.0;Scalda-acqua;Gas naturale;28.8;0.66;0.0;19.2;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;CORRADO CILENTO MANGILI;Laurea magistrale in ingegneria;Ordine degli ingegneri;203.12999999999997
1514601843516;27/06/2016;True;False;MILANO;;483;168;4;False;False;E.1(1);False;True;False;21;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;VIA GRESSONEY 12;;;45.45125967708286;9.220437641659665;(45.45125967708287, 9.220437641659665);E;1946-1960;34.75;0.0;158.4;0.0;True;False;False;True;False;False;red;yellow;False;G;451.02;B (112,06);;10.15;87.16;750.47;1361.44;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;No;12.5;8.0;247.84;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;146.38;0.92;296.97;0.01;0.46;Generatore a combustione;;Gas naturale;139.0;;;;0.73;0.0;408.9;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;1.2;0.37;10.15;42.11;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;True;True;False;False;True;False;RICCARDOMARIA MORONI;Diploma di geometra;;203.17999999999998
1514601966219;17/07/2019;True;False;MILANO;;223;80;22;False;False;E.1 (1);False;True;False;31;False;False;True;False;False;False;;Lombardia;MILANO;via Carlo Farini 53;6;;45.49191779080106;9.183558889806893;(45.49191779080106, 9.183558889806893);E;1961-1976;47.69;21.34;188.45;78.33;True;True;False;True;False;False;red;red;False;G;326.07;B (77,24);;1.28;62.22;130.12;1465.63;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;122.88;1.0;Fabbricato - involucro opaco;Si;9.5;7.0;141.89;2.0;Fabbricato - involucro trasparente;No;42.8;10.0;305.84;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;12.9;7.0;122.88;0.0;;130.71;0.69;201.57;0.08;0.53;Generatore a combustione;BA0ZS10070487703;Gas naturale;244.5;;;;0.74;0.0;270.57;Pompa di calore;Energia elettrica;3.5;;;;2.07;1.28;5.32;Scalda-acqua;Gas naturale;20.8;0.38;0.0;50.19;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Marco Ettore Colzani;Diploma di geometra;Collegio dei geometri;203.19
1514603052617;06/11/2017;True;False;MILANO;;80;51;47;False;False;E.1(1);False;True;False;72;False;True;False;False;False;False;;Lombardia;MILANO;VIA JAN SIBELIUS 14;1;;;;;E;1961-1976;86.84;0.0;320.9;0.0;True;False;False;True;False;False;red;yellow;False;G;274.87;C (78,19);;10.19;53.65;1883.25;1935.17;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;C;71.63;1.0;Fabbricato - involucro opaco;No;6.5;7.0;112.62;2.0;Fabbricato - involucro trasparente;No;6.6;10.0;227.27;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;6.7;6.0;71.63;0.0;;200.07;0.62;191.04;0.03;0.28;Generatore a combustione;J55HG55680523903;Gas naturale;1300.0;;;;0.82;0.0;232.58;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;1.2;0.38;10.19;42.29;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Giuseppe Raimondi;Diploma di laurea in architettura;Ordine degli architetti;203.24
1514601316717;10/05/2017;True;False;MILANO;;225;85;23;False;False;E.1(1);False;True;False;31;False;True;False;False;False;False;;Lombardia;MILANO;Via Angelo della Pergola 7;4;;45.48786542681379;9.187630900050753;(45.48786542681379, 9.187630900050753);E;1946-1960;59.65;0.0;241.56;0.0;True;False;False;True;False;False;red;green;False;G;279.44;C (65,15);;11.98;54.76;1520.76;1312.91;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;76.19;1.0;Fabbricato - involucro opaco;Si;5.9;10.0;177.0;2.0;Fabbricato - involucro trasparente;No;9.9;10.0;246.14;3.0;Impianto climatizzazione - inverno;Si;23.1;10.0;197.5;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;13.3;7.0;76.19;0.0;;73.16;0.3;110.55;0.01;0.12;Generatore a combustione;JEOFE87199680703;Gas naturale;206.0;;;;0.48;0.47;231.68;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;2.4;0.38;11.51;47.75;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Davide Manco;Diploma di geometra;Collegio dei geometri;203.25
1514602067918;11/09/2018;True;False;MILANO;;520;254;722;False;False;E.1(1);False;True;False;33;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;via Argelati 47A;;;45.44557881941644;9.168344099943537;(45.44557881941644, 9.168344099943537);E;1946-1960;32.54;0.0;174.68;0.0;True;False;False;True;False;False;red;yellow;False;G;309.64;B (75,51);;2.12;59.2;147.1;937.89;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;No;10.0;6.0;106.32;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;113.86;0.65;222.77;0.03;0.53;Generatore a combustione;;Gas naturale;21.5;;;;0.76;2.01;292.41;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;21.5;0.97;0.12;17.23;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Paolo Leonardo Ivan Lombardi;Diploma di perito industriale o di istruzione tecnica;Collegio dei periti industriali;203.32
1514601093918;04/05/2018;True;False;MILANO;;621;28;85;False;False;E.1(1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;Via Rogoredo 113;3;;45.42665487372856;9.251473481505439;(45.42665487372856, 9.25147348150544);E;1961-1976;33.61;0.0;124.99;0.0;True;False;False;True;False;False;red;red;False;G;311.3;B (49,02);;0.63;59.32;44.71;994.12;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;E;107.94;1.0;Fabbricato - involucro opaco;Si;5.5;10.0;188.39;2.0;Fabbricato - involucro trasparente;No;6.6;10.0;234.13;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;5.8;8.0;107.94;0.0;;50.5;0.4;148.34;0.05;0.25;Generatore a combustione;WY1VA30485445003;Gas naturale;698.0;;;;0.55;0.63;270.36;;;;;;;0.0;0.0;0.0;Scalda-acqua;Gas naturale;1.5;0.4;0.0;40.94;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Islam El Soudany;Diploma di geometra;Collegio dei geometri;203.36
1514602918118;04/12/2018;True;False;MILANO;;301;51;20;False;False;E.1 (1);False;True;False;97;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;Via M.Albertinelli 9;Primo;;45.47520417789497;9.138241044840106;(45.47520417789498, 9.138241044840106);E;1930-1945;51.0;0.0;198.0;0.0;True;False;False;True;False;False;red;red;False;G;306.56;B (49,34);;0.0;63.95;0.0;946.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;3840;0.0;0.0;;;1.0;Fabbricato - involucro opaco;Si;10.0;8.0;103.1;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;122.1;0.62;111.89;0.09;0.37;Teleriscaldamento;;Teleriscaldamento;1000.0;;;;0.99;0.0;112.97;;;;;;;0.0;0.0;0.0;Scalda-acqua;Gas naturale;16.0;0.1;0.0;193.6;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Salvatore Cirillo;Laurea magistrale in architettura;Ordine degli architetti;203.46
1514600258119;04/02/2019;True;False;MILANO;;133;255;706;False;False;E.1 (1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;Via Filippo Baldinucci 28;1;;45.50493098061615;9.173259903788717;(45.50493098061615, 9.173259903788718);E;1993-2006;40.1;40.1;151.5;151.5;True;True;False;True;False;False;red;red;False;F;277.17;B (91,56);;2.54;53.08;217.01;1024.36;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;A1;73.7;1.0;Fabbricato - involucro opaco;No;7.3;4.0;88.2;2.0;Fabbricato - involucro trasparente;No;15.9;9.0;256.88;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;8.4;4.0;73.7;0.0;;105.46;0.7;175.79;0.03;0.44;Generatore a combustione;;Gas naturale;24.0;;;;0.72;0.0;244.47;Pompa di calore;Energia elettrica;2.5;;;;2.06;2.54;10.55;Generatore a combustione;Gas naturale;24.0;0.78;0.0;22.15;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Lucapasquale Peluso;Laurea magistrale in architettura;Ordine degli architetti;203.47000000000003
1514601212217;27/04/2017;True;False;MILANO;;470;436;95;False;False;E.1(1);False;True;False;113;False;False;False;False;True;False;;Lombardia;MILANO;Via Ulpiano 1;1;;45.45791097950809;9.155548404756187;(45.45791097950809, 9.155548404756189);E;1946-1960;77.25;0.0;343.03;0.0;True;False;False;True;False;False;red;yellow;False;G;302.18;B (59,65);;0.0;57.5;0.0;2236.64;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;98.69;1.0;Fabbricato - involucro opaco;No;10.5;7.0;98.69;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;10.5;7.0;98.69;0.0;;134.33;0.39;179.91;0.02;0.76;Generatore a combustione;;Gas naturale;325.0;;;;0.7;0.0;258.18;;;;;;;0.0;0.0;0.0;Scalda-acqua;Gas naturale;19.5;0.38;0.0;44.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Marino Matteucci;Diploma di laurea in ingegneria;Ordine degli ingegneri;203.49
1514602779418;23/11/2018;True;False;MILANO;;236;92;12;False;False;E.1 (1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;Via Arquà 11;2;;45.49258804459878;9.227695831915;(45.492588044598776, 9.227695831915);E;1930-1945;44.6;0.0;183.9;0.0;True;False;False;True;False;False;red;yellow;False;G;241.48;B (63,59);;0.0;45.95;0.0;1031.92;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;A3;37.98;1.0;Fabbricato - involucro opaco;Si;10.7;2.0;37.98;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;10.7;2.0;37.98;0.0;;97.43;0.53;149.57;0.02;0.2;Generatore a combustione;;Gas naturale;26.0;;;;0.69;0.0;216.74;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;26.0;0.75;0.0;24.75;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Alessio Attanasio;Diploma di geometra;Altro;203.5
1514601212717;27/04/2017;True;False;MILANO;;470;436;104;False;False;E.1(1);False;True;False;113;False;False;False;False;True;False;;Lombardia;MILANO;Via Ulpiano 1;4;;45.45791097950809;9.155548404756187;(45.45791097950809, 9.155548404756189);E;1946-1960;77.25;0.0;343.03;0.0;True;False;False;True;False;False;red;yellow;False;G;302.38;B (59,65);;0.0;57.54;0.0;2238.08;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;98.69;1.0;Fabbricato - involucro opaco;No;10.4;7.0;98.69;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;10.4;7.0;98.69;0.0;;134.33;0.39;179.91;0.02;0.76;Generatore a combustione;;Gas naturale;325.0;;;;0.7;0.0;258.38;;;;;;;0.0;0.0;0.0;Scalda-acqua;Gas naturale;19.5;0.38;0.0;44.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Marino Matteucci;Diploma di laurea in ingegneria;Ordine degli ingegneri;203.69
1514601212317;27/04/2017;True;False;MILANO;;470;436;98;False;False;E.1(1);False;True;False;113;False;False;False;False;True;False;;Lombardia;MILANO;Via Ulpiano 1;2;;45.45791097950809;9.155548404756187;(45.45791097950809, 9.155548404756189);E;1946-1960;77.25;0.0;343.03;0.0;True;False;False;True;False;False;red;yellow;False;G;302.38;B (59,65);;0.0;57.54;0.0;2238.08;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;98.69;1.0;Fabbricato - involucro opaco;No;10.4;7.0;98.69;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;10.4;7.0;98.69;0.0;;134.33;0.39;179.91;0.02;0.76;Generatore a combustione;;Gas naturale;325.0;;;;0.7;0.0;258.38;;;;;;;0.0;0.0;0.0;Scalda-acqua;Gas naturale;19.5;0.38;0.0;44.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Marino Matteucci;Diploma di laurea in ingegneria;Ordine degli ingegneri;203.69
1514601212517;27/04/2017;True;False;MILANO;;470;436;101;False;False;E.1(1);False;True;False;113;False;False;False;False;True;False;;Lombardia;MILANO;Via Ulpiano 1;3;;45.45791097950809;9.155548404756187;(45.45791097950809, 9.155548404756189);E;1946-1960;77.25;0.0;343.03;0.0;True;False;False;True;False;False;red;yellow;False;G;302.38;B (59,65);;0.0;57.54;0.0;2238.08;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;98.69;1.0;Fabbricato - involucro opaco;No;10.4;7.0;98.69;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;10.4;7.0;98.69;0.0;;134.33;0.39;179.91;0.02;0.76;Generatore a combustione;;Gas naturale;325.0;;;;0.7;0.0;258.38;;;;;;;0.0;0.0;0.0;Scalda-acqua;Gas naturale;19.5;0.38;0.0;44.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Marino Matteucci;Diploma di laurea in ingegneria;Ordine degli ingegneri;203.69
1514603377417;04/12/2017;True;False;MILANO;;204;119;22;False;False;E.1(1);False;True;False;11;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;VIA MONTEGGIA 11;1;;45.50073404008332;9.244271220372577;(45.50073404008332, 9.244271220372577);E;1946-1960;37.4;0.0;169.05;0.0;True;False;False;True;False;False;red;red;False;G;440.61;B (74,84);;0.0;83.84;0.0;1578.89;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;No;5.0;9.0;236.83;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;155.87;0.92;301.6;0.04;0.23;Impianto simulato in quanto assente;;Gas naturale;;;;;0.73;0.0;411.54;;;;;;;0.0;0.0;0.0;;;;0.57;0.0;29.07;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;True;True;False;False;True;False;ROBERTO ZANET;Laurea magistrale in ingegneria;Ordine degli ingegneri;203.78
